,微博数,关注数,粉丝数,introduction,是否认证,点赞数,评论数,是否包含特殊符号,sentiment,negative_prob,abnormal
2520,7989,1477,182000,1,1,1,0,0,0.489245,0.22984,1
2521,2800,549,501,1,0,1,0,1,-0.219594,0.648817,1
2522,1063,303,115,1,0,0,1,1,0.885904,0.0513432,1
2523,235,203,11000,1,0,0,0,1,-0.86531,0.939389,1
2524,724,625,29000,1,0,1,84,0,0.683644,0.14236,1
2525,16,283,281,1,0,1,132,0,0.865196,0.0606617,1
2526,4724,872,10000,1,1,1,2,0,0.0,0.423328,1
2527,7,51,3,0,0,2,0,1,0.0,0.56619,1
2528,15,47,44,1,0,1,2,1,-0.370718,0.716823,1
2529,1808,233,92,1,0,1,1,0,-0.202401,0.641081,1
2530,10091,641,2976,1,0,0,1,0,0.35964,0.288162,1
2531,3329,777,292,0,0,1,0,1,0.0,0.381498,1
2532,4545,129,532,0,0,0,18,0,0.886765,0.0509557,1
2533,8348,327,993000,1,1,4,4,0,0.0,0.594222,1
2534,23386,1327,1120000,1,1,1,0,0,-0.89317,0.951926,1
2535,1769,204,120000,1,1,1,1,1,0.956216,0.0197026,1
2536,5600,1269,568000,1,1,316,4,1,-0.876574,0.944458,1
2537,222630,17121,79000,1,0,1,0,0,0.850592,0.0672337,1
2538,189766,20000,625000,1,1,1,1,1,0.529806,0.211587,1
2539,22236,3571,348000,1,1,131,1,1,0.919874,0.0360565,1
2540,12556,11527,25000,1,1,2,1,0,0.849333,0.0678004,1
2541,316,369,60,1,0,0,0,0,0.493021,0.22814,1
2542,464,2191,101000,1,1,627,3,1,0.902459,0.0438933,1
2543,12182,856,1468,1,0,1,0,0,0.886002,0.0512992,1
2544,1631,161,146000,1,1,0,0,0,-0.700805,0.865362,1
2545,31957,1300,7485000,1,1,2,94,1,-0.55777,0.800996,1
2546,912,1020,158000,1,1,1,1,1,0.867008,0.0598463,1
2547,912,1020,158000,1,1,0,0,1,0.903092,0.0436086,1
2548,122439,198,781000,1,1,1,1,1,-0.278223,0.675201,1
2549,5556,83,47000,1,1,0,2,1,-0.202401,0.641081,1
2550,24231,3957,1472000,1,1,0,89,1,0.0,0.622585,1
2551,14584,748,341000,1,1,1,1,1,0.771858,0.102664,1
2552,21681,38,126000,1,0,3,0,0,0.0,0.422253,1
2553,93209,529,876000,1,1,260,1,1,0.741561,0.116297,1
2554,18293,928,1442,1,0,1,1,1,0.275407,0.326067,1
2555,3312,247,130,1,0,0,0,1,-0.704706,0.867118,1
2556,2156,491,5209,1,0,1,55,0,0.917465,0.0371407,1
2557,267,44,1959,1,1,1,0,0,0.762009,0.107096,1
2558,43,371,223,1,0,44,0,0,-0.991959,0.996381,1
2559,51,110,11,0,0,3,2,1,0.214555,0.35345,1
2560,1168,711,2057,1,0,1,1,0,-0.981639,0.991737,1
2561,244,86,304,1,0,536,2,1,-0.716744,0.872535,1
2562,30029,218,460000,1,1,4,34,0,-0.712749,0.870737,1
2563,317,30,523,1,0,2,0,0,-0.842309,0.929039,1
2564,572,884,114000,1,1,0,0,1,0.907056,0.041825,1
2565,572,884,114000,1,1,2,0,1,-0.543211,0.794445,1
2566,66719,315,1203000,1,1,0,0,0,-0.976728,0.989527,1
2567,41729,1494,2563,0,0,1,1,1,-0.354418,0.709488,1
2568,30717,2403,115000,1,1,0,0,0,0.0,0.408672,1
2569,1837,795,29000,1,1,1,1,0,-0.737453,0.881854,1
2570,3417,4253,41000,1,1,2,0,1,0.826852,0.0779168,1
2571,5618,561,107000,1,1,0,122,1,0.0,0.557721,1
2572,92162,26,336000,0,1,0,1,1,-0.907808,0.958513,1
2573,13985,26,14000,0,0,1,3,1,-0.330605,0.698772,1
2574,137,79,435,1,0,1,0,1,0.572954,0.192171,1
2575,2962,2074,2059,1,0,1,1,1,0.0,0.413097,1
2576,388,237,65,1,0,0,0,1,-0.985681,0.993556,1
2577,55,11,100,0,0,0,1,1,-0.415159,0.736822,1
2578,31801,94,244000,1,0,1,1,1,-0.751041,0.887969,1
2579,4174,691,592,0,0,0,1,1,0.0,0.491492,1
2580,356,521,374,1,0,0,1,0,0.957794,0.0189925,1
2581,33,243,16,0,0,0,0,1,-0.965701,0.984565,1
2582,14253,203,82000,1,1,3,0,0,0.923513,0.034419,1
2583,94,185,1398,0,0,2,1,1,0.0,0.541816,1
2584,90745,1549,60000,1,1,2,1,0,-0.969305,0.986187,1
2585,1183,713,43,1,0,1,1,1,0.931894,0.0306476,1
2586,26238,1276,159000,1,1,0,1,1,0.380061,0.278972,1
2587,344,338,52,0,0,1,1,1,-0.285659,0.678547,1
2588,13579,1123,2814,1,0,4487,0,0,0.0,0.490638,1
2589,13579,1123,2814,1,0,5880,0,1,-0.647646,0.841441,1
2590,240188,17,6105,1,0,1,1,1,0.420328,0.260853,1
2591,2017,358,261,1,0,3,2,1,0.0,0.444668,1
2592,9901,220,1385000,1,1,30,1,0,0.900631,0.0447159,1
2593,56409,149,149000,1,1,3,3,0,0.843806,0.0702874,1
2594,543,693,528,0,0,1,1,0,0.951856,0.0216646,1
2595,153772,1477,1511000,1,1,1,1,0,0.0,0.545052,1
2596,65574,187,7150000,0,1,0,0,0,0.0,0.545864,1
2597,11009,373,904,1,0,1,1,1,0.696874,0.136407,1
2598,4625,348,954000,1,1,0,0,1,0.969338,0.0137979,1
2599,2235,1293,49000,1,1,0,1,1,0.0,0.624864,1
2600,1197,58,126000,1,1,0,1,0,-0.957974,0.981088,1
2601,57009,224,137000,1,0,0,1,0,0.0,0.505529,1
2602,252,297,9,0,0,0,1,1,-0.668296,0.850733,1
2603,127,159,5,0,1,1,0,0,-0.826319,0.921844,1
2604,53101,700,1354000,1,0,1,1,0,0.950206,0.0224074,1
2605,7884,664,339000,1,1,1,0,0,0.702731,0.133771,1
2606,5230,312,677,1,0,0,0,0,0.80396,0.0882181,1
2607,13041,436,64000,1,0,2,0,1,-0.950475,0.977714,1
2608,26420,454,59000,1,1,0,0,0,0.0,0.413789,1
2609,7990,137,2255000,1,1,0,0,1,0.298587,0.315636,1
2610,153772,1477,1511000,1,1,1,0,1,0.0,0.405816,1
2611,838,82,19000,1,1,1,0,0,0.291298,0.318916,1
2612,2339,1081,54000,1,1,1,4,0,-0.891217,0.951047,1
2613,273,269,10,0,0,1,1,1,-0.968144,0.985665,1
2614,333,219,7,1,0,1,1,0,0.732722,0.120275,1
2615,230,173,12,1,0,1,0,0,0.513434,0.218955,1
2616,2187,577,63000,1,0,0,1,0,-0.717359,0.872812,1
2617,2552,69,13000,1,1,4,0,0,0.0,0.517806,1
2618,7216,780,260000,1,0,786,2,1,0.0,0.417313,1
2619,1091,1325,102000,1,1,2,1,1,0.526978,0.21286,1
2620,38630,300,1349000,1,1,1,0,0,0.874517,0.0564673,1
2621,2159,470,370,1,0,1,4,1,0.73943,0.117256,1
2622,2283,310,434,0,0,1,0,1,0.930222,0.0313999,1
2623,59890,40,454000,1,1,0,1,0,0.410421,0.265311,1
2624,1039,342,448,1,0,4,0,1,0.764067,0.10617,1
2625,1701,639,610000,1,1,0,2,0,0.420997,0.260552,1
2626,17579,689,9238000,1,1,4,1,0,0.248154,0.338331,1
2627,3109,478,40000,1,1,1,1,1,0.0,0.59336,1
2628,15753,1345,102000,1,1,0,17,1,-0.954583,0.979562,1
2629,45025,12175,1053000,1,1,0,1,0,-0.431628,0.744233,1
2630,6052,993,371000,1,1,3,11,1,-0.363726,0.713677,1
2631,33682,932,347000,1,1,1,0,0,-0.574766,0.808645,1
2632,1251,2328,54,1,0,0,0,1,-0.618386,0.828274,1
2633,7423,324,465000,0,1,3,4,1,0.751894,0.111648,1
2634,5725,360,50000,1,1,262,1,0,0.924899,0.0337953,1
2635,104803,3687,103000,0,0,0,2,1,0.57301,0.192145,1
2636,3095,818,218,0,0,2,1,0,-0.943085,0.974388,1
2637,120852,183,284000,1,0,2,0,0,0.686939,0.140878,1
2638,135761,5616,2053000,1,1,17,0,1,0.709931,0.130531,1
2639,10184,1735,11000,1,0,0,1,0,-0.934543,0.970544,1
2640,489,247,304,1,0,1,1,1,0.0,0.47931,1
2641,4100,959,15000,1,1,3,0,0,-0.973207,0.987943,1
2642,1348,164,15000,1,0,715,1,1,-0.861012,0.937455,1
2643,1456,1055,763,1,0,1,0,1,0.0,0.550686,1
2644,336,65,10000,1,0,4,3,1,0.0,0.462849,1
2645,3579,1405,11000,1,1,0,0,1,0.893471,0.0479381,1
2646,4068,305,34000,1,0,600,0,1,0.334793,0.299343,1
2647,82130,19509,15000,1,1,0,0,0,0.0,0.365332,1
2648,367,71,83,1,0,0,0,1,-0.477892,0.765051,1
2649,72198,133,5560000,1,1,3,0,0,-0.928506,0.967828,1
2650,2473,208,21000,1,1,1,1,1,-0.464924,0.759216,1
2651,21799,1144,1003000,1,1,0,125,0,0.788676,0.0950959,1
2652,103744,9002,3131,0,0,2,1,0,0.530471,0.211288,1
2653,8752,1361,1285,1,0,1,85,1,0.929379,0.0317794,1
2654,3963,1055,442000,1,1,0,0,1,0.0,0.393315,1
2655,3323,1403,4612,1,0,0,0,0,0.970178,0.0134199,1
2656,3323,1403,4612,1,0,0,3,0,0.692282,0.138473,1
2657,23887,1746,1220,0,0,2,1,1,-0.324663,0.696098,1
2658,42164,8508,22000,1,0,2,0,0,0.0,0.471401,1
2659,9520,655,2666000,1,1,3,0,0,0.821807,0.0801869,1
2660,56240,15,1754000,1,1,484,0,1,0.983703,0.00733363,1
2661,12313,499,207000,1,0,346,0,0,0.796433,0.0916053,1
2662,31127,20000,105000,1,1,1,0,1,0.921964,0.0351161,1
2663,64751,2657,1089000,1,1,1,1,0,0.46409,0.241159,1
2664,36715,3457,5018,1,0,1,1,0,0.795606,0.0919772,1
2665,26,312,10,0,0,1,1,0,0.887942,0.050426,1
2666,1128,12,37,1,0,1,3,1,-0.979048,0.990572,1
2667,20574,1372,1375,1,0,1,1,0,0.923734,0.0343197,1
2668,18466,1514,5114,1,1,0,0,1,0.225791,0.348394,1
2669,33557,157,582000,1,1,0,1,1,-0.696798,0.863559,1
2670,51,58,36,0,0,1,4,0,0.0,0.588154,1
2671,6159,761,1170,1,0,1,0,1,0.0,0.565785,1
2672,9097,6015,79000,1,1,1,0,0,0.607738,0.176518,1
2673,1007,177,803,0,0,0,0,0,-0.363726,0.713677,1
2674,75,215,189,1,0,3,0,0,-0.778074,0.900133,1
2675,1723,255,334,1,0,1,0,0,0.0,0.382795,1
2676,2045,207,304,1,0,3,0,1,0.492352,0.228442,1
2677,405,706,137,1,0,805,1,0,-0.695913,0.863161,1
2678,93351,5319,347000,1,0,1,2,0,0.0,0.571649,1
2679,3568,656,514,1,0,0,1,0,0.749624,0.112669,1
2680,35627,0,2,0,0,0,1,1,-0.96507,0.984281,1
2681,19898,1729,17000,1,1,0,4,0,-0.469626,0.761332,1
2682,2126,8204,2363,0,0,0,0,1,-0.982744,0.992235,1
2683,1461,15,293,1,0,0,0,0,0.877837,0.0549734,1
2684,2488,905,2665,1,1,4,0,0,-0.818924,0.918516,1
2685,995,446,588,1,1,1,0,0,-0.386755,0.72404,1
2686,870,238,439,1,0,0,0,0,0.810408,0.0853162,1
2687,179,184,22,0,0,1,1,1,0.949743,0.0226159,1
2688,12556,11527,25000,1,1,0,0,0,0.48321,0.232555,1
2689,29,110,211,1,0,0,0,0,0.314481,0.308484,1
2690,7580,60,14000,1,1,2,4,1,0.896929,0.0463821,1
2691,13967,98,196,1,0,2,4,1,0.0,0.473788,1
2692,1073,1073,457,0,0,3,1,0,-0.334941,0.700723,1
2693,586,96,326,0,0,602,1,1,-0.290898,0.680904,1
2694,4715,262,467,0,0,1,0,1,0.490005,0.229498,1
2695,18739,136,23000,1,0,3,1,1,-0.544929,0.795218,1
2696,1514,724,51000,1,0,1,3,1,0.422053,0.260076,1
2697,1199,769,374,1,0,0,1,1,-0.552119,0.798453,1
2698,3358,1052,60000,1,1,0,0,0,0.72257,0.124843,1
2699,1008,356,6869,1,1,4,1,0,0.803734,0.0883199,1
2700,174,875,8,1,0,1,1,1,-0.900685,0.955308,1
2701,25008,402,254,1,0,1,150,1,0.0,0.576891,1
2702,25008,402,254,1,0,2,0,0,0.0,0.572434,1
2703,1956,195,994,1,0,1,0,1,-0.818434,0.918295,1
2704,77335,7855,13000,1,0,0,2,0,0.737824,0.117979,1
2705,26895,1645,2097,1,0,498,0,1,-0.97545,0.988953,1
2706,15,51,2,0,0,0,0,0,0.99823,0.000796737,1
2707,6457,3092,524000,1,1,1,4,0,-0.806605,0.912972,1
2708,2562,1800,1034,1,0,1,1,0,0.78604,0.0962819,1
2709,1997,407,2473,1,1,3,1,0,0.306574,0.312042,1
2710,9540,268,119000,0,1,5049,1,1,0.476715,0.235478,1
2711,11769,95,113000,1,1,3,1,0,0.778574,0.0996416,1
2712,689,312,2845,1,0,2,0,0,-0.952315,0.978542,1
2713,12351,1502,351000,1,1,1,1,0,0.0,0.380931,1
2714,104069,771,510000,1,1,0,0,0,0.0,0.538048,1
2715,103890,2221,97000,1,1,21,1,1,0.934717,0.0293773,1
2716,2283,177,307,1,0,0,1,1,-0.463962,0.758783,1
2717,26187,1263,989000,1,1,2,0,0,-0.807447,0.913351,1
2718,6365,508,257000,1,1,1,1,1,-0.773303,0.897987,1
2719,2622,199,166,1,0,1,0,1,0.848341,0.0682463,1
2720,103,383,97,1,0,0,3,0,0.0,0.44741,1
2721,81,2266,18000,1,0,1,0,1,-0.966459,0.984906,1
2722,1301,78,7965,1,0,1,1,0,-0.831321,0.924094,1
2723,3844,507,2448,1,0,0,1,0,-0.86944,0.941248,1
2724,124638,2050,1126000,0,1,142,32,1,0.854769,0.0653541,1
2725,14850,100,3239000,1,0,3,0,1,0.0,0.576932,1
2726,7003,2651,12000,1,1,0,67,1,0.92286,0.0347129,1
2727,30640,1273,287000,1,1,1,1,0,0.0,0.422897,1
2728,5147,192,2342000,1,1,2,0,1,-0.77044,0.896698,1
2729,3443,1755,625,1,0,277,0,1,0.814777,0.0833503,1
2730,441,230,173,1,0,0,0,1,-0.530392,0.788677,1
2731,438,248,297,1,0,4,0,1,0.0,0.487749,1
2732,112,413,33,0,0,4,4,0,-0.258064,0.666129,1
2733,2572,78,260000,1,0,4,4,1,0.804331,0.088051,1
2734,53026,674,9121000,1,1,3,0,0,0.93167,0.0307485,1
2735,69556,20000,20000,1,1,3,1,1,0.977744,0.0100155,1
2736,92943,183,283000,1,0,3,2,0,0.0,0.631484,1
2737,135,755,155,0,0,0,0,0,0.682485,0.142882,1
2738,625,65,222,1,0,1,0,1,0.33994,0.297027,1
2739,71451,11336,40000,1,1,3,1,0,0.0,0.43641,1
2740,176,115,5172,1,1,1,0,0,-0.967152,0.985219,1
2741,2884,767,396,1,0,4,0,0,-0.826974,0.922138,1
2742,11622,5639,40000,1,1,1,71,0,-0.951777,0.978299,1
2743,366,152,9336,1,0,0,0,0,-0.537852,0.792034,1
2744,3128,1458,5460,0,0,0,0,0,-0.811532,0.915189,1
2745,40569,231,148000,1,1,0,0,1,0.0,0.560298,1
2746,90,247,36,0,0,0,4,0,-0.820653,0.919294,1
2747,57009,224,137000,1,0,3668,92,1,0.0,0.430414,1
2748,73886,89,1328000,1,1,3,2,1,0.841148,0.0714836,1
2749,76584,245,961000,1,1,0,0,1,-0.954808,0.979664,1
2750,12997,617,1760000,1,1,2,1,1,0.0,0.525606,1
2751,29801,131,330000,1,1,13,1,1,0.0,0.47072,1
2752,2700,357,175,0,0,0,0,0,0.0,0.537378,1
2753,34841,288,601000,1,1,1,3,0,-0.865867,0.93964,1
2754,82130,19509,15000,1,1,2605,1,0,0.804883,0.0878026,1
2755,1376,998,1106000,1,1,0,122,0,-0.945663,0.975549,1
2756,2507,173,889,1,0,1,0,1,0.0,0.410347,1
2757,16106,326,496000,1,1,1,1,0,0.601261,0.179432,1
2758,434,665,96,1,0,1,0,1,0.0,0.428137,1
2759,2994,7916,2121,1,0,1,0,0,0.66746,0.149643,1
2760,4575,1548,583,1,0,3,0,0,-0.898066,0.95413,1
2761,32057,1459,541000,1,1,4,0,1,-0.844412,0.929985,1
2762,13627,178,44000,1,1,1,0,0,0.969408,0.0137663,1
2763,2162,67,61,1,0,4,1,1,0.346297,0.294166,1
2764,12032,2592,997000,1,1,1,0,0,-0.461876,0.757844,1
2765,96,293,77,0,0,1,0,1,0.625085,0.168712,1
2766,911,381,117000,1,1,3,1,0,0.0,0.472545,1
2767,138495,7887,1696000,1,1,2900,0,1,0.0,0.550153,1
2768,51176,108,993000,1,1,2,0,0,0.405643,0.26746,1
2769,1637,108,22000,1,1,1,0,0,0.809142,0.0858863,1
2770,16924,390,1030000,1,1,2,1,1,0.900749,0.0446629,1
2771,4826,994,590000,1,1,4,0,0,0.677388,0.145175,1
2772,6409,326,27000,1,1,439,0,1,0.884103,0.0521536,1
2773,128397,25,815000,1,1,1,49,0,-0.877458,0.944856,1
2774,517,230,2075,0,0,0,4,0,0.852153,0.0665312,1
2775,26039,917,1295000,1,1,1,0,1,0.0,0.504449,1
2776,45438,459,650000,1,0,1,0,0,0.0,0.44095,1
2777,4826,994,590000,1,1,5164,1,1,0.9732,0.0120599,1
2778,21449,1329,179000,1,1,0,0,0,-0.647853,0.841534,1
2779,808,2874,341,1,0,2,0,0,-0.529082,0.788087,1
2780,12354,363,1079,1,0,3,0,1,0.280025,0.323989,1
2781,2331,1395,346,1,0,1,130,1,0.21789,0.351949,1
2782,26448,1426,957,1,0,1,0,1,-0.966421,0.984889,1
2783,53,341,129,0,0,3272,0,1,-0.868861,0.940987,1
2784,3696,657,1368000,1,1,4,1,1,0.662252,0.151987,1
2785,1143,401,1050,1,0,1,0,0,0.260179,0.332919,1
2786,250,209,164,1,0,0,1,0,0.0,0.514103,1
2787,229,275,83,0,0,1,1,0,-0.920976,0.964439,1
2788,507,368,92,1,0,0,3,1,0.959708,0.0181316,1
2789,472,294,71,1,0,4,0,0,-0.881001,0.94645,1
2790,132,339,82,0,0,1,0,0,0.989825,0.00457892,1
2791,42,518,619,1,0,0,27,0,0.822839,0.0797224,1
2792,726,129,299,1,0,2,1,1,-0.91934,0.963703,1
2793,14122,1063,13000,1,1,1,147,1,0.0,0.439141,1
2794,831,313,206,1,0,0,0,0,0.758165,0.108826,1
2795,3251,781,1519,1,1,1,1,1,-0.633715,0.835172,1
2796,490,109,335,0,0,3599,0,0,0.785398,0.0965708,1
2797,2855,84,1939,1,0,0,184,1,-0.537852,0.792034,1
2798,1737,347,627,1,0,3,4,1,0.718992,0.126454,1
2799,985,238,18,0,0,1,0,1,0.25703,0.334337,1
2800,22,39,2,1,0,0,1,1,-0.984977,0.99324,1
2801,8,288,2,0,0,0,0,0,0.232625,0.345319,1
2802,559,74,43000,1,0,0,1,1,0.435296,0.254117,1
2803,559,866,484,1,0,2,0,0,-0.96859,0.985865,1
2804,56,335,121,1,0,0,4,0,0.604439,0.178002,1
2805,2960,784,494,1,0,1,31,1,-0.978004,0.990102,1
2806,306,14,35,1,0,1,1,1,0.484091,0.232159,1
2807,101618,527,1389000,1,1,1,4,0,0.818735,0.0815694,1
2808,12,287,63,0,0,1,1,1,0.568545,0.194155,1
2809,8033,1722,764,1,0,0,3,0,0.90317,0.0435733,1
2810,45764,469,1917000,1,1,1,1,1,0.964303,0.0160637,1
2811,79450,512,5597000,1,1,1,1,0,0.556754,0.199461,1
2812,25034,2194,6128000,1,1,0,1,1,0.382291,0.277969,1
2813,24849,202,643000,1,1,5178,1,0,0.524169,0.214124,1
2814,41233,2146,351000,0,1,1,0,0,0.423625,0.259369,1
2815,99778,563,3110000,1,0,4,80,0,-0.592929,0.816818,1
2816,22578,161,1646000,1,0,1,1,0,0.675987,0.145806,1
2817,399,20,1822,1,0,0,4,0,0.445534,0.24951,1
2818,21308,193,10000,1,0,1,1,1,0.0,0.544642,1
2819,9931,23,292000,1,1,2,3,1,0.681204,0.143458,1
2820,2613,85,384,0,0,1,0,0,0.975346,0.0110941,1
2821,6599,419,32,0,0,4,2,0,-0.934543,0.970544,1
2822,6599,419,32,0,0,2,0,0,-0.249084,0.662088,1
2823,100,2616,856,1,0,131,1,0,-0.295981,0.683191,1
2824,1979,4204,8640,1,0,1,0,0,0.556473,0.199587,1
2825,21351,64,151000,1,1,4,133,1,0.0,0.475443,1
2826,25037,1329,64000,1,1,868,0,0,0.0,0.574252,1
2827,1602,728,267,1,0,0,0,1,0.0,0.555269,1
2828,1726,203,1258,1,1,2,1,0,0.932562,0.030347,1
2829,113179,4244,396000,1,1,1,1,1,0.441703,0.251234,1
2830,11610,2912,105000,1,1,1,1,0,0.0,0.434828,1
2831,2267,1032,290000,1,1,0,1,0,-0.436329,0.746348,1
2832,1397,357,64000,1,1,1,0,0,0.977744,0.0100155,1
2833,564,36,68,1,0,3,1,1,-0.621978,0.82989,1
2834,569,723,13000,1,1,0,1,1,0.817921,0.0819354,1
2835,898,65,117,1,0,0,103,1,0.0,0.589024,1
2836,48039,311,42000,1,1,2,1,0,0.943956,0.0252199,1
2837,1,107,1,0,0,2,1,0,0.348265,0.293281,1
2838,46107,824,381000,1,1,0,1,0,0.0,0.519897,1
2839,110294,159,257000,1,0,1,0,1,0.956845,0.0194196,1
2840,73658,134,533000,1,1,2,0,1,0.0,0.413097,1
2841,75443,476,1606000,1,1,2,132,1,0.796601,0.0915294,1
2842,252,360,84,1,0,0,1,0,0.585292,0.186619,1
2843,3,200,25,0,0,1,0,0,0.93797,0.0279133,1
2844,66226,633,5860000,1,1,3,0,0,0.0,0.547638,1
2845,606,84,48,1,0,0,1,0,-0.403228,0.731452,1
2846,55949,45,503000,0,1,2317,0,0,0.907578,0.0415898,1
2847,64,1,99000,0,0,0,0,0,0.0,0.552744,1
2848,1295,170,31,0,0,0,1,1,-0.482026,0.766912,1
2849,432,515,60,1,0,1,2,1,0.378381,0.279729,1
2850,2784,455,329,0,0,1,3,1,0.917618,0.0370718,1
2851,434,159,239,1,0,0,4,0,-0.975919,0.989163,1
2852,7995,143,58000,1,1,3,0,1,0.348003,0.293398,1
2853,912,1020,158000,1,1,0,0,0,0.853055,0.0661251,1
2854,847,317,193,1,0,0,1,0,0.795137,0.0921884,1
2855,847,317,193,1,0,0,151,0,-0.965701,0.984565,1
2856,847,317,193,1,0,0,0,1,0.271667,0.32775,1
2857,10511,1055,1658,1,0,0,4,0,-0.91392,0.961264,1
2858,3271,757,49000,1,0,0,1,0,-0.861487,0.937669,1
2859,16822,78,200000,1,1,0,0,1,0.381188,0.278465,1
2860,210,36,316,1,0,595,0,1,-0.946809,0.976064,1
2861,38973,911,115000,1,0,1,0,0,-0.877346,0.944806,1
2862,18,389,137,1,0,0,1,0,0.484091,0.232159,1
2863,20144,1483,144000,1,1,0,0,0,0.519072,0.216418,1
2864,413,160,23000,1,0,1,1,0,-0.311851,0.690333,1
2865,8265,181,32000,1,0,0,3,0,0.447378,0.24868,1
2866,24131,1205,117000,0,1,0,3,0,0.473635,0.236864,1
2867,12479,259,1804000,1,1,4,1,0,-0.868322,0.940745,1
2868,4233,1981,858,1,0,0,0,1,0.631688,0.16574,1
2869,4558,216,485,1,0,3,194,1,-0.690882,0.860897,1
2870,10581,207,6097,0,0,0,2,1,0.0,0.466525,1
2871,76430,64,109000,0,0,1,1,0,-0.750673,0.887803,1
2872,24849,202,643000,1,1,1,3,1,0.0,0.42151,1
2873,2892,368,106000,1,0,0,0,1,0.244851,0.339817,1
2874,18419,1209,53000,1,1,2,0,1,-0.611793,0.825307,1
2875,1669,499,238,1,0,0,0,1,0.846617,0.0690222,1
2876,27662,1154,1646,1,0,3616,0,0,0.578569,0.189644,1
2877,2213,115,2506,1,1,2,0,1,0.893616,0.0478727,1
2878,15771,113,1572,0,0,2,2,1,-0.919505,0.963777,1
2879,211,987,87,0,0,0,0,1,-0.988747,0.994936,1
2880,24066,5910,3831,1,0,0,4,1,0.0,0.372196,1
2881,37656,97,2185000,1,1,2,47,1,-0.893936,0.952271,1
2882,10012,1988,281000,1,1,1,0,1,0.926053,0.0332761,1
2883,1225,3759,2281,1,0,3,1,0,-0.677574,0.854908,1
2884,82171,6172,830000,1,1,0,0,1,0.0,0.402813,1
2885,1054,40,24,1,0,1,4,1,-0.735104,0.880797,1
2886,57904,599,4146000,1,1,1,0,1,0.957065,0.0193207,1
2887,174,1197,6526,1,0,0,1,1,0.755598,0.109981,1
2888,4120,2384,20000,1,0,1,1,1,0.867025,0.0598388,1
2889,14847,39,484000,1,1,1,4,0,0.894783,0.0473478,1
2890,3394,58,426,1,0,1,4,0,-0.349467,0.70726,1
2891,17,93,6,0,0,1,2,0,-0.787959,0.904582,1
2892,6704,314,233,1,0,0,153,0,-0.75461,0.889575,1
2893,13632,93,255000,0,0,0,1,1,0.0,0.416915,1
2894,312,569,113,1,0,0,9,1,0.0,0.420729,1
2895,1374,152,1252,0,1,2,0,0,0.318482,0.306683,1
2896,5,23,2,0,0,1,79,0,-0.874751,0.943638,1
2897,9676,465,294000,1,1,405,0,1,-0.58643,0.813894,1
2898,15583,2452,17000,1,1,0,0,1,0.736866,0.11841,1
2899,1696,879,6672,1,0,0,3,1,0.0,0.369041,1
2900,20252,50,798000,1,1,980,1,1,-0.548115,0.796652,1
2901,25023,1261,1080000,1,1,0,85,1,-0.225491,0.651471,1
2902,10339,1866,12000,1,1,2,0,0,-0.846759,0.931041,1
2903,26829,3572,219000,1,1,0,4,0,-0.956107,0.980248,1
2904,3029,838,487,1,0,0,1,1,0.286144,0.321235,1
2905,29,175,20,1,0,5942,1,1,0.531338,0.210898,1
2906,4654,3954,655000,1,1,1,4,0,-0.979511,0.99078,1
2907,67362,1235,153000,1,1,1,0,0,0.551295,0.201917,1
2908,109844,40,7752000,1,0,0,1,1,0.977489,0.0101301,1
2909,29772,143,1006000,1,1,3,0,0,0.0,0.535812,1
2910,33647,879,1805000,1,1,1,0,1,-0.360969,0.712436,1
2911,5180,581,3090,1,0,0,3,0,0.0,0.572434,1
2912,19824,763,1004,1,0,0,1,1,0.0,0.490741,1
2913,750,464,240,1,0,0,1,1,0.490168,0.229424,1
2914,22723,233,692000,1,1,0,184,0,0.597458,0.181144,1
2915,2393,499,474000,1,1,0,174,1,0.466907,0.239892,1
2916,54569,243,6225000,1,1,1,2,0,-0.734599,0.880569,1
2917,68613,298,1818000,1,1,1,0,1,0.519832,0.216075,1
2918,48,47,1274000,1,1,1,3,0,0.677388,0.145175,1
2919,1726,158,2990,1,1,0,0,0,-0.362854,0.713284,1
2920,48,211,41,1,0,0,0,1,0.0,0.44741,1
2921,2511,9161,8977,1,0,1,2,0,-0.690684,0.860808,1
2922,43885,1713,7893,1,1,0,0,1,0.994384,0.00252708,1
2923,16921,14974,307000,1,0,2,92,1,0.798951,0.0904718,1
2924,14800,1417,2471,1,0,1,1,1,-0.985945,0.993675,1
2925,56670,204,249000,1,0,727,0,1,-0.991055,0.995975,1
2926,21451,1962,1382000,1,1,0,0,0,-0.975182,0.988832,1
2927,59751,236,1818000,0,1,1,2,1,0.721825,0.125179,1
2928,33689,451,256000,1,1,1,0,0,-0.752793,0.888757,1
2929,3069,88,5126,0,0,0,4,1,-0.718463,0.873308,1
2930,3069,88,5126,0,0,1,0,1,0.990509,0.00427094,1
2931,39768,630,538000,0,1,2,0,0,0.996085,0.00176194,1
2932,72561,149,143000,1,1,29,0,0,0.421443,0.260351,1
2933,1877,487,102000,1,1,2,0,1,0.749624,0.112669,1
2934,91804,135,2840000,1,1,1,1,1,0.645191,0.159664,1
2935,55846,137,5796000,0,1,1,3,1,0.877484,0.0551321,1
2936,55846,137,5796000,0,1,1,0,1,0.59501,0.182245,1
2937,164242,1542,4698000,1,1,640,0,1,0.96763,0.0145666,1
2938,16410,197,2281000,1,1,1,0,1,0.719066,0.12642,1
